post_id,image_id,content,post_text,label,event_label,category,领域,content_neg,enhanced
3560000000000000.0,"http://ww3.sinaimg.cn/large/63b0b847jw1e2rdlbdnuwj.jpg|null
",因爆料三星给何润东留几手等每人10万公关费网友辣笔小球微博被禁言其律师郭旭律师称告新浪微博侵犯名誉权给人信用乱评判的官司于326日于南京市秦淮法院开庭网页链接,爆料 三星 何润东 留 几手 每人 10 万 公关 费 网友 辣笔 小球 微博 禁言 律师 郭旭 律师 称告 新浪 微博 侵犯 名誉 名誉权 信用 乱 评判 官司 326 日于 南京 京市 南京市 秦淮 法院 开庭 网页 链接,1,1,娱乐,社会,因爆料三星给何润东留几手等每人10万公关费网友辣笔小球微博被禁言其律师郭旭律师称告新浪微博侵犯名誉权给人信用乱评判的官司于326日于南京市秦淮法院开庭网页链接,False
3580000000000000.0,"http://ww2.sinaimg.cn/large/7f8ae6d6jw1e4my7tw4gkj20dc0atwg4.jpg|null
",我觉得该把摸奶节日设为中国传统节日同意的转啊,觉得 摸奶 节日 设 中国 传统 节日 传统节日 同意 转,1,2,娱乐,无领域,我觉得该把摸奶节日设为中国传统节日同意的转啊,False
3680000000000000.0,"http://ww3.sinaimg.cn/large/005vxbbogw1ee2m1qd68wj309w06fmxv.jpg|null
",昆明恐怖分子在逃的11名逃犯大家互相转一下提醒更多的人让警察早日把他们逮捕归案绳之以法让遇难者早日安息,昆明 恐怖 分子 恐怖分子 逃 11 名 逃犯 互相 转 一下 提醒 更 警察 早日 逮捕 归案 以法 绳之以法 遇难 难者 遇难者 早日 安息,1,5,社会,政治,昆明恐怖分子在逃的11名逃犯大家互相转一下提醒更多的人让警察早日把他们逮捕归案绳之以法让遇难者早日安息,False
3850000000000000.0,"http://ww1.sinaimg.cn/large/005zts76jw1et1qo45jgij30lc0lcq7g.jpg|null
",急找孩子求转2015年四月五日一名实验小学一个三岁的小女孩被拐女孩能说出父亲的电话号码13940292999联系人宁继春如有线索请拨打这个号码酬金十万元大家帮帮忙吧,急 找 孩子 求转 2015 年 四月 五日 一名 实验 小学 一个 三岁 一个三岁 小女 女孩 小女孩 拐 女孩 说出 父亲 电话 号码 电话号码 13940292999 联系 联系人 宁继春如 线索 请 拨打 号码 酬金 十万 万元 十万元 帮帮 帮忙 帮帮忙,1,2,社会,无领域,急找孩子求转2015年四月五日一名实验小学一个三岁的小女孩被拐女孩能说出父亲的电话号码13940292999联系人宁继春如有线索请拨打这个号码酬金十万元大家帮帮忙吧,False
3630000000000000.0,"http://ww4.sinaimg.cn/large/6d499443jw1e9bqif7utrj209q06c74s.jpg|null
",白岩松当世上所有人都把欲望当理想把世故当成熟把麻木当深沉把怯懦当稳健把油滑当智慧那只能说这个社会的底线已被击穿所以你们没有资格说我的勇敢是莽撞执着是偏激求真是无知激情是幼稚当那些兜售社会经验的流氓朝我的梦想投来轻蔑一笑的时候我会毫不犹豫的还你一句傻逼,白岩松 世上 有人 所有人 欲望 理想 世故 成熟 麻木 深沉 怯懦 稳健 油滑 智慧 只能 说 社会 底线 击穿 没有 资格 说 勇敢 莽撞 执着 偏激 求 真是 无知 激情 幼稚 兜售 社会 经验 流氓 梦想 投 轻蔑 一笑 我会 毫不 犹豫 毫不犹豫 一句 傻 逼,1,6,社会,无领域,白岩松当世上所有人都把欲望当理想把世故当成熟把麻木当深沉把怯懦当稳健把油滑当智慧那只能说这个社会的底线已被击穿所以你们没有资格说我的勇敢是莽撞执着是偏激求真是无知激情是幼稚当那些兜售社会经验的流氓朝我的梦想投来轻蔑一笑的时候我会毫不犹豫的还你一句傻逼,False
3550000000000000.0,"http://ww3.sinaimg.cn/large/44d512fbjw1e2h1c91xgfj.jpg|null
",国税总局继续提高个税起征点没可能全国政协会议分组讨论时继续呼吁提高个税起征点国税总局副局长宋兰现场回应将个税起征点提高到3000元已让纳税人从9000万人减少到3000万人继续提高起征点没可能宋兰称不能简单的说税减老百姓就富了而要看总体,国税 总局 继续 提高 税 起征 起征点 没 可能 全国 国政 政协 全国政协 会议 分组 讨论 分组讨论 时 继续 呼吁 提高 税 起征 起征点 国税 总局 局长 副局长 宋兰 现场 回应 税 起征 起征点 提高 3000 元 纳税 纳税人 9000 万人 减少 3000 万人 继续 提高 起征 起征点 没 可能 宋兰称 不能 简单 说 税减 百姓 老百姓 就富 总体,1,2,政治,经济,国税总局继续提高个税起征点没可能全国政协会议分组讨论时继续呼吁提高个税起征点国税总局副局长宋兰现场回应将个税起征点提高到3000元已让纳税人从9000万人减少到3000万人继续提高起征点没可能宋兰称不能简单的说税减老百姓就富了而要看总体,False
3590000000000000.0,"http://ww2.sinaimg.cn/large/66145762jw1e5znvbw3w9j20lc0sgq78.jpg|null
",又到了刘奶奶每晚唠一唠的时间了我想说还有几个人不知道微博加了会员以后是可以通过旁边的推荐栏查看最近来访的所以那些自以为秘密但偷偷看别人的该心慌了吧[挖鼻屎][挖鼻屎][挖鼻屎]我开通会员已经两个月了哦,刘 奶奶 每晚 唠一 唠 时间 想 说 几个 知道 微博加 会员 以后 旁边 推荐 栏 查看 最近 来访 秘密 偷偷 心慌 [ 挖 鼻屎 ] [ 挖 鼻屎 ] [ 挖 鼻屎 ] 开通 会员 已经 两个 月,1,5,娱乐,无领域,又到了刘奶奶每晚唠一唠的时间了我想说还有几个人不知道微博加了会员以后是可以通过旁边的推荐栏查看最近来访的所以那些自以为秘密但偷偷看别人的该心慌了吧[挖鼻屎][挖鼻屎][挖鼻屎]我开通会员已经两个月了哦,False
3880000000000000.0,"http://ww3.sinaimg.cn/sq480/736f0c7ejw1ev4brnmdqkj20dc0nq76n.jpg|null
",天津塘沽大爆炸所以的物资都是群众拿来的在泰达医院发放给病人现在城管要抢东西说送到一线所有的志愿者都不相信也不同意拿走这些物品都是从医院转移到另外一个仓库物品只是一小部分东西都够了不用捐了谢谢大家的爱心秒拍视频,天津 塘沽 爆炸 物资 群众 拿来 泰达 医院 发放 病人 现在 城管 抢 东西 说 送到 一线 志愿 愿者 志愿者 相信 同意 拿走 物品 是从 医院 转移 一个 仓库 物品 一小 小部 部分 一小部分 东西 够 不用 捐 谢谢 爱心 秒 拍 视频,1,5,社会,无领域,天津塘沽大爆炸所以的物资都是群众拿来的在泰达医院发放给病人现在城管要抢东西说送到一线所有的志愿者都不相信也不同意拿走这些物品都是从医院转移到另外一个仓库物品只是一小部分东西都够了不用捐了谢谢大家的爱心秒拍视频,False
3620000000000000.0,"http://ww1.sinaimg.cn/large/00081a88jw1e8aiei4m2ej20cg0fsgnk.jpg|null
",我们不要这样的广告继俄罗斯人抗议普京举牌我爸是李刚后中国品牌又在非洲打响非洲某国为李某某轮奸案竖起了广告牌这里不是中国你们想犯罪去中国作为崛起的大国相信今后会有更多中国品牌屹立于全球如想特供去中国当官想玩幼女去中国当校长想打人去中国当城管转,不要 广告 继 罗斯 俄罗斯 抗议 普京 举牌 爸 李刚 中国 品牌 非洲 打响 非洲 某国 李 轮奸 轮奸案 竖起 广告 广告牌 中国 想 犯罪 中国 崛起 大国 相信 今后 会 更 中国 品牌 屹立 全球 如想 特供 中国 当官 想 玩 幼女 中国 校长 想 打人 中国 城管 转,1,1,社会,政治,我们不要这样的广告继俄罗斯人抗议普京举牌我爸是李刚后中国品牌又在非洲打响非洲某国为李某某轮奸案竖起了广告牌这里不是中国你们想犯罪去中国作为崛起的大国相信今后会有更多中国品牌屹立于全球如想特供去中国当官想玩幼女去中国当校长想打人去中国当城管转,False
3580000000000000.0,"http://ww3.sinaimg.cn/large/69a39609tw1e4iaafxbusj20c80d7gmx.jpg|null
",突发事件庄坤朋今日11时许合肥安医二附院北楼13楼泌尿科一名男子持刀将5名医护人员砍伤其中一名护士长因伤势严重抢救无效身亡年近36岁目前警方已经赶到现场行凶男子被警方控制真不想当医生了,突发 事件 突发事件 庄坤朋 今日 11 时许 合肥 安医二 附院 北楼 13 楼 泌尿 泌尿科 一名 男子 持刀 名 医护 护人 人员 医护人员 砍伤 一名 护士 护士长 伤势 严重 抢救 无效 抢救无效 身亡 年近 36 岁 目前 警方 已经 赶到 现场 行凶 男子 警方 控制 真 不想 医生,1,5,社会,无领域,突发事件庄坤朋今日11时许合肥安医二附院北楼13楼泌尿科一名男子持刀将5名医护人员砍伤其中一名护士长因伤势严重抢救无效身亡年近36岁目前警方已经赶到现场行凶男子被警方控制真不想当医生了,False
3880000000000000.0,"http://ww2.sinaimg.cn/large/9204185ajw1ev0yb481zkj20qo18gq7a.jpg|null
",天津塘沽大爆炸谁有天津的朋友给转转吧?海港城1栋孩子叫马坤刚送到医院大出血快不行了说了个电话13909557669打不通万能的盆友圈帮忙寻找其家人另外一条找一名二小学生叫奇家乐14岁请速回中医院妈妈伤的很严重想最后见她一面叔叔电话15047317606爱心接力,天津 塘沽 爆炸 天津 朋友 转转 ? 海港 城 栋 孩子 马坤刚 送到 医院 出血 大出血 快 不行 说 电话 13909557669 不通 万能 盆友圈 帮忙 寻找 家人 一条 找 一名 二 小学 学生 小学生 叫奇 家乐 14 岁 请 速回 中医 医院 中医院 妈妈 伤 严重 想 最后 见 一面 叔叔 电话 15047317606 爱心 接力,1,2,社会,无领域,天津塘沽大爆炸谁有天津的朋友给转转吧?海港城1栋孩子叫马坤刚送到医院大出血快不行了说了个电话13909557669打不通万能的盆友圈帮忙寻找其家人另外一条找一名二小学生叫奇家乐14岁请速回中医院妈妈伤的很严重想最后见她一面叔叔电话15047317606爱心接力,False
3600000000000000.0,"http://ww2.sinaimg.cn/large/4c97dba5jw1e6ngfi4ceyj209q03taaf.jpg|null
",宪政是个啥玩意？韩国首尔只有五辆公务车台湾国民党总部没有一辆专车里根儿子排队领救济金香港贪污200元拘役8个月美国200年内只有41个法官犯错冰岛100年内仅有10个官员下马西方国家政府和政党不办媒体所有官员财产公布人权平等据说所有这一切都是实行宪政的结果,宪政 玩意 韩国 首尔 五辆 公务 公务车 台湾 国民 民党 国民党 总部 没有 一辆 专车 里根 儿子 排队 领 救济 救济金 香港 贪污 200 元 拘役 月 美国 200 年内 41 法官 犯错 冰岛 100 年内 仅 10 官员 下马 西方 国家 政府 政党 不办 媒体 官员 财产 公布 人权 平等 据说 一切都是 实行 宪政,1,1,政治,无领域,宪政是个啥玩意？韩国首尔只有五辆公务车台湾国民党总部没有一辆专车里根儿子排队领救济金香港贪污200元拘役8个月美国200年内只有41个法官犯错冰岛100年内仅有10个官员下马西方国家政府和政党不办媒体所有官员财产公布人权平等据说所有这一切都是实行宪政的结果,False
3820000000000000.0,"http://ww4.sinaimg.cn/large/698c23e9jw1eppxy6y1krj20as082mx9.jpg|null
",网页链接38岁的柴静算高龄产妇她自己是资深烟民这个和她的孩子有问题关系还要更大一点不否认她做雾霾的事情对大家有利没人可以忽视污染不重视环境但把自家孩子出的问题归咎于雾霾有点牵强刘若英45岁生孩子孩子也很健康一个长期烟民作息时间不规律的妈妈孩子出问题很正常,网页 链接 38 岁 柴静算 高龄 产妇 高龄产妇 资深 烟民 孩子 问题 关系 更大 一点 否认 做 雾 霾 事情 有利 没 忽视 污染 重视 环境 孩子 出 问题 归咎 归咎于 雾 霾 有点 牵强 刘若英 45 岁生 孩子 孩子 健康 一个 长期 烟民 作息 时间 作息时间 规律 妈妈 孩子 出 问题 正常,1,0,娱乐,社会,网页链接38岁的柴静算高龄产妇她自己是资深烟民这个和她的孩子有问题关系还要更大一点不否认她做雾霾的事情对大家有利没人可以忽视污染不重视环境但把自家孩子出的问题归咎于雾霾有点牵强刘若英45岁生孩子孩子也很健康一个长期烟民作息时间不规律的妈妈孩子出问题很正常,False
3780000000000000.0,"http://ww4.sinaimg.cn/large/b4aa8869jw1emijre837gj20d10fx0u7.jpg|null
",武汉民生银行竟然破产了,武汉 民生 生银 银行 民生银行 竟然 破产,1,4,经济,无领域,武汉民生银行竟然破产了,False
3730000000000000.0,"http://ww1.sinaimg.cn/large/005by19gjw1eidl0sunqjj30hs0qo772.jpg|http://ww4.sinaimg.cn/large/005by19gjw1eidl0u2bwwj30hs0qomzk.jpg|null
",据说是五爱街奥一天打打杀杀的曹琳琳直播生活官方微博新北方金霞沈城的大事小事--v2202国道,据说 五爱街 奥 一天 打打 打杀 杀杀 打打杀杀 曹琳琳 直播 生活 官方 微博新 北方 金霞 沈城 大事 小事 -- v2202 国道,1,0,娱乐,无领域,据说是五爱街奥一天打打杀杀的曹琳琳直播生活官方微博新北方金霞沈城的大事小事--v2202国道,False
3520000000000000.0,"http://ww2.sinaimg.cn/large/7a198389tw1dzt53w9kkcj.jpg|null
",一张神奇的火车票铁道部官员抱怨给学生票优惠太多给残疾人优惠太多导致铁道部每年亏损几十亿你们的部长贪污上千亿你们的局长贪几十亿你们的处长贪上亿你们的科长都能贪上五六千万你们的职工坐几千公里全程软卧票价2元你们还有脸说是因为学生和残疾人把你们搞亏真不要脸呸,一张 神奇 火车 车票 火车票 铁道 铁道部 官员 抱怨 学生 学生票 优惠 太多 残疾 残疾人 优惠 太 导致 铁道 铁道部 每年 亏损 几十 十亿 几十亿 部长 贪污 上千 千亿 上千亿 局长 贪 几十 十亿 几十亿 处长 贪上 亿 科长 贪上 五六 六千 五六千 万 职工 坐 几千 公里 千公里 几千公里 全程 软卧 票价 元 脸说 是因为 学生 残疾 残疾人 搞 亏 真 不要 要脸 不要脸,1,2,社会,无领域,一张神奇的火车票铁道部官员抱怨给学生票优惠太多给残疾人优惠太多导致铁道部每年亏损几十亿你们的部长贪污上千亿你们的局长贪几十亿你们的处长贪上亿你们的科长都能贪上五六千万你们的职工坐几千公里全程软卧票价2元你们还有脸说是因为学生和残疾人把你们搞亏真不要脸呸,False
3880000000000000.0,"http://ww3.sinaimg.cn/large/66b50342jw1ev1eazcyzij20fa0a7wgl.jpg|http://ww3.sinaimg.cn/large/66b50342jw1ev1eb8t22jj20f10qo0vi.jpg|http://ww4.sinaimg.cn/large/66b50342jw1ev1ebh3yk4j20ci0m80u1.jpg|http://ww3.sinaimg.cn/large/66b50342jw1ev1ebqaklfj20c80lq3zy.jpg|null
",天津塘沽大爆炸自汶川地震以后面对天灾人祸会感叹会无奈但很少再觉得的心疼更别提气愤虽未去过天津塘沽但曾经对我最重要的人在那当过战士就多了一份情怀就再不能平静这真不是祈福能解决的但又尼玛的不知道能做点啥牺牲的兄弟们啊你们一路走好,天津 塘沽 爆炸 汶川 地震 以后 面对 天灾 人祸 天灾人祸 会 感叹 会 无奈 很少 觉得 心疼 更 别提 气愤 虽未 去过 天津 塘沽 曾经 重要 当过 战士 一份 情怀 不能 平静 不能平静 这真 祈福 解决 尼玛 知道 做 点 牺牲 兄弟 一路 走,1,0,社会,无领域,天津塘沽大爆炸自汶川地震以后面对天灾人祸会感叹会无奈但很少再觉得的心疼更别提气愤虽未去过天津塘沽但曾经对我最重要的人在那当过战士就多了一份情怀就再不能平静这真不是祈福能解决的但又尼玛的不知道能做点啥牺牲的兄弟们啊你们一路走好,False
3570000000000000.0,"http://ww3.sinaimg.cn/large/680d8f00jw1e3wg8fsn60j209q07aaa7.jpg|null
",雅安救助急扩散有网友微信上看到有人求救这是内容雅安燕西路156号被压在下面一条腿已经没感觉了有没有救援队或好心人在附近啊？求扩散徐昕袁裕来律师头条新闻微博搜索新浪四川杨建国,雅安 救助 急 扩散 网友 微信 看到 有人 求救 这是 内容 雅安 燕 西路 156 号 压 下面 一条 腿 已经 没 感觉 没有 有没有 救援 救援队 好心 好心人 附近 求 扩散 徐昕 袁裕来 律师 头条 新闻 头条新闻 微博 搜索 新浪 四川 杨 建国,1,6,社会,无领域,雅安救助急扩散有网友微信上看到有人求救这是内容雅安燕西路156号被压在下面一条腿已经没感觉了有没有救援队或好心人在附近啊？求扩散徐昕袁裕来律师头条新闻微博搜索新浪四川杨建国,False
3560000000000000.0,"http://ww1.sinaimg.cn/large/6313db1cgw1e2z1jekup9j.jpg|null
",走上街头汕头村民护土地手脚被打断后遭淋汽油烧死3月18日广东汕头市潮南区雷岭镇东新村村民张海荣反抗土地强征被村干部带人打断手脚后淋汽油焚烧伤重不治身亡他的两名儿子也被打伤住院图片残忍慎入摆古论今二黑媳妇徐昕聚贤德之淋敏奇敏奇薛蛮子长江直播谓贤,走上 街头 汕头 村民 护 土地 手脚 打断 遭淋 汽油 烧死 月 18 日 广东 汕头 汕头市 南区 潮南区 雷岭 镇东 新村 村民 张海荣 反抗 土地 强征 干部 村干部 带人 打断 手脚 后淋 汽油 焚烧 伤重 不治 身亡 两名 儿子 打伤 住院 图片 残忍 慎入 摆古论 今二黑 媳妇 徐昕 聚 贤德 之淋敏 奇敏奇 薛 蛮子 长江 直播 谓 贤,1,5,社会,政治,走上街头汕头村民护土地手脚被打断后遭淋汽油烧死3月18日广东汕头市潮南区雷岭镇东新村村民张海荣反抗土地强征被村干部带人打断手脚后淋汽油焚烧伤重不治身亡他的两名儿子也被打伤住院图片残忍慎入摆古论今二黑媳妇徐昕聚贤德之淋敏奇敏奇薛蛮子长江直播谓贤,False
3750000000000000.0,"http://ww2.sinaimg.cn/large/4ccafaecjw1ek6ez7h8rwj209e0gojsg.jpg|null
",女子拒绝强奸被判刑三年这事儿值得深思那么女子的在遇到危险时该怎样是顺从还是拒绝？,女子 拒绝 强奸 判刑 三年 事儿 值得 深思 女子 遇到 危险 时该 顺从 拒绝,1,5,社会,无领域,女子拒绝强奸被判刑三年这事儿值得深思那么女子的在遇到危险时该怎样是顺从还是拒绝？,False
3720000000000000.0,"http://ww1.sinaimg.cn/large/a7e85aadjw1egzwwtpsvaj20hs0da0vg.jpg|null
",最近有一位叫白娅倩的高三学生迷糊的出了名全中国都有好心人在帮她寻找她的准考证新闻夜航,最近 一位 白娅倩 高三 学生 迷糊 出了名 全 中国 好心 好心人 帮 寻找 考证 准考证 新闻 夜航,1,0,教育,社会,最近有一位叫白娅倩的高三学生迷糊的出了名全中国都有好心人在帮她寻找她的准考证新闻夜航,False
3600000000000000.0,"http://ww3.sinaimg.cn/large/4ef71073gw1e6c75g0i5lj20c80c8dgk.jpg|null
",soofchieegovermetofficialdruggedadexuallyaaultedgirlatbritihuiverityafteredigmothdowloadigdateraeorograhy钟志明中将沈阳军区副司令员其子钟轩宇25岁在英国迷奸猥亵当地女子被判6年soofchieegovermetofficialdruggedadexuallyaaultedgirlatbritihuiverityafteredigmothdowloadigdateraeorograhy,soofchieegovermetofficialdruggedadexuallyaaultedgirlatbritihuiverityafteredigmothdowloadigdateraeorograhy 钟志明 中将 沈阳 军区 沈阳军区 司令 副司令 司令员 副司令员 其子 钟轩宇 25 岁 英国 迷奸 猥亵 女子 被判 年 soofchieegovermetofficialdruggedadexuallyaaultedgirlatbritihuiverityafteredigmothdowloadigdateraeorograhy,1,3,社会,无领域,soofchieegovermetofficialdruggedadexuallyaaultedgirlatbritihuiverityafteredigmothdowloadigdateraeorograhy钟志明中将沈阳军区副司令员其子钟轩宇25岁在英国迷奸猥亵当地女子被判6年soofchieegovermetofficialdruggedadexuallyaaultedgirlatbritihuiverityafteredigmothdowloadigdateraeorograhy,False
3800000000000000.0,"http://ww1.sinaimg.cn/large/48fcafe7jw1enxu9phoo0j20f00qognd.jpg|http://ww4.sinaimg.cn/large/48fcafe7jw1enxubc2su9j20g40e3wgf.jpg|null
",2015广电总局新规亮点动物在建国前可以修炼成精,2015 广电 总局 广电总局 新规 亮点 动物 建国 前 修炼 成精,1,1,政治,娱乐,2015广电总局新规亮点动物在建国前可以修炼成精,False
3660000000000000.0,"http://ww3.sinaimg.cn/large/a87d2df4jw1ec58yc9wn7j20c80c5abp.jpg|null
",中国天价抗癌药一盒25万元印度仅售1300元深圳一对夫妻代购印度抗癌药被拘印度卖1300元左右他们从印度直接邮给患者1600元左右赚300元差价而国内一盒25万元左右患者一年费用就在30万而且很多省市这一药物并未列入医保目录活不起的天朝转袁裕来律师时代迷思丁来峰,中国 天价 抗癌 抗癌药 一盒 25 万元 印度 仅售 1300 元 深圳 一对 夫妻 代购 印度 抗癌 抗癌药 拘 印度 卖 1300 元 左右 印度 直接 邮给 患者 1600 元 左右 赚 300 元 差价 国内 一盒 25 万元 左右 患者 一年 费用 30 万 很多 省市 这一 药物 并未 列入 医保 目录 活不起 天朝 转 袁裕来 律师 时代 迷思 丁来峰,1,2,经济,健康,中国天价抗癌药一盒25万元印度仅售1300元深圳一对夫妻代购印度抗癌药被拘印度卖1300元左右他们从印度直接邮给患者1600元左右赚300元差价而国内一盒25万元左右患者一年费用就在30万而且很多省市这一药物并未列入医保目录活不起的天朝转袁裕来律师时代迷思丁来峰,False
3900000000000000.0,"http://ww4.sinaimg.cn/large/9c27f86bgw1ex5fkd3tjvj20hs0np3zn.jpg|null
",今天下午漳州一七五医院icu病房发生爆炸死亡人数在上升媒体不让报道说是青运会有影响秒拍视频,今天 天下 下午 今天下午 漳州 七五 医院 icu 病房 发生 爆炸 发生爆炸 死亡 人数 上升 媒体 不让 报道 说 青运会 影响 秒 拍 视频,1,8,社会,无领域,今天下午漳州一七五医院icu病房发生爆炸死亡人数在上升媒体不让报道说是青运会有影响秒拍视频,False
3520000000000000.0,"http://ww1.sinaimg.cn/large/67dd74e0jw1dzaehll184j.jpg|null
",转一张悲情至极照片这绝对是能获得普利策大奖照片虽然这位中年女性裸露着上身但不色情她让我想起自己的母亲这是正在拉船的女纤夫和男人一样光着上身还穿着草鞋说明她们贫困无奈到了何种地步作者无意去技术处理掉干瘪身体下的乳房那是对大地母亲的悲情倾诉,转 一张 悲情 至极 照片 绝对 获得 普利 普利策 大奖 照片 这位 中年 女性 裸露 上身 色情 想起 母亲 这是 正在 拉船 女 纤夫 男人 光 上身 穿着 草鞋 说明 贫困 无奈 何种 种地 地步 何种地步 作者 无意 技术 处理 掉 干瘪 身体 乳房 大地 母亲 悲情 倾诉,1,6,娱乐,社会,转一张悲情至极照片这绝对是能获得普利策大奖照片虽然这位中年女性裸露着上身但不色情她让我想起自己的母亲这是正在拉船的女纤夫和男人一样光着上身还穿着草鞋说明她们贫困无奈到了何种地步作者无意去技术处理掉干瘪身体下的乳房那是对大地母亲的悲情倾诉,False
3570000000000000.0,"http://ww1.sinaimg.cn/large/884e60acjw1e3xdt772abj20c8099wgg.jpg|null
",芦山地震伟大母亲为救儿子身亡悲惨的一幕,芦山 地震 伟大 母亲 救 儿子 身亡 悲惨 一幕,1,5,社会,无领域,芦山地震伟大母亲为救儿子身亡悲惨的一幕,False
3720000000000000.0,"http://ww3.sinaimg.cn/large/821e4263jw1egxnbfzv6cj20ci0ett9w.jpg|null
",百科了一下所谓邪教杀人的定罪仅仅是3年以上7年以下的有期徒刑只有造成3人以上的死亡多人重伤才算是严重危害才能获刑7年以上……这种杜撰出来的包庇要不要这么明显强烈建议上级部门介入调查此案还人民公道大家复制下去点赞别沉招远警方新闻发布会公布命案办案细节,百科 一下 所谓 邪教 杀人 定罪 仅仅 年 年 以下 有期 徒刑 有期徒刑 造成 死亡 多人 重伤 算是 严重 危害 严重危害 获刑 年 … … 这种 杜撰 包庇 不要 明显 强烈 建议 强烈建议 上级 部门 上级部门 介入 调查 此案 人民 公道 复制 下去 点赞别 沉 招远 警方 新闻 发布 发布会 公布 命案 办案 细节,1,5,社会,无领域,百科了一下所谓邪教杀人的定罪仅仅是3年以上7年以下的有期徒刑只有造成3人以上的死亡多人重伤才算是严重危害才能获刑7年以上……这种杜撰出来的包庇要不要这么明显强烈建议上级部门介入调查此案还人民公道大家复制下去点赞别沉招远警方新闻发布会公布命案办案细节,False
3650000000000000.0,"http://ww2.sinaimg.cn/large/ba4bf736jw1eav50uu9kbj20b307tq3s.jpg|null
",中国媒体不敢报道的俄罗斯现状目前俄罗斯从幼稚园到大学全部免费小学生有免费早餐多子女家庭有补助送房子送钱学校保安由国家掏钱俄房屋产权无偿私有化人均18平米以内的面积由国家赠送医疗方面急病不用预付押金这个国家税收的三分之一用来购买公共品工资增长快于物价增长袁裕来律师,中国 媒体 不敢 报道 罗斯 俄罗斯 现状 目前 罗斯 俄罗斯 幼稚 幼稚园 大学 免费 小学 学生 小学生 免费 早餐 子女 家庭 补助 送 房子 送 钱 学校 保安 国家 掏钱 俄 房屋 产权 房屋产权 无偿 私有 私有化 人均 18 平米 以内 面积 国家 赠送 医疗 方面 急病 不用 预付 押金 国家 税收 国家税收 三分 三分之一 购买 公共 公共品 工资 增长 快 物价 增长 袁裕来 律师,1,1,社会,政治,中国媒体不敢报道的俄罗斯现状目前俄罗斯从幼稚园到大学全部免费小学生有免费早餐多子女家庭有补助送房子送钱学校保安由国家掏钱俄房屋产权无偿私有化人均18平米以内的面积由国家赠送医疗方面急病不用预付押金这个国家税收的三分之一用来购买公共品工资增长快于物价增长袁裕来律师,False
3690000000000000.0,"http://ww4.sinaimg.cn/large/404fcae3jw1eegj2buymdj20c80e5wev.jpg|null
",昆明砍人事件后马来飞机失联又长沙砍人事件今天315号早上广州沙河又有砍人事件下午广州十三行又有砍人事件短短半个月内发生这么多事件这世界到底是肿么了？怎么老是让人人心惶惶呢都教授都教授你在哪里？还不快来拯救地球我在这里网页链接,昆明 砍 事件 马来 飞机 失联 长沙 砍 事件 今天 315 号 早上 广州 沙河 砍 事件 下午 广州 十三 三行 十三行 砍 事件 短短 半个 月 发生 事件 世界 到底 肿 老是 人心 惶惶 人心惶惶 教授 教授 不快 拯救 地球 网页 链接,1,5,社会,无领域,昆明砍人事件后马来飞机失联又长沙砍人事件今天315号早上广州沙河又有砍人事件下午广州十三行又有砍人事件短短半个月内发生这么多事件这世界到底是肿么了？怎么老是让人人心惶惶呢都教授都教授你在哪里？还不快来拯救地球我在这里网页链接,False
3540000000000000.0,"http://ww1.sinaimg.cn/large/68f56c5ajw1e1qntd9lc7j.jpg|null
",熊孩子惨案一个外资投行的大客户经理带着笔记本从广州回老家过年结果架不住一群熊孩子和家长的攻势把笔记本给了他们玩一个小时后发现熊孩子进了他的金融账户把客户的资金都买了外汇……更可怕的是熊孩子家长还过来冷嘲热讽于是惨案发生了…,熊 孩子 惨案 一个 外资 投行 客户 经理 客户经理 带 笔记 笔记本 广州 老家 回老家 过年 不住 架不住 一群 熊 孩子 家长 攻势 笔记 笔记本 玩 一个 小时 发现 熊 孩子 进 金融 账户 客户 资金 买 外汇 … … 更 可怕 熊 孩子 家长 过来 冷嘲 嘲热 冷嘲热讽 惨案 发生 …,1,5,社会,无领域,熊孩子惨案一个外资投行的大客户经理带着笔记本从广州回老家过年结果架不住一群熊孩子和家长的攻势把笔记本给了他们玩一个小时后发现熊孩子进了他的金融账户把客户的资金都买了外汇……更可怕的是熊孩子家长还过来冷嘲热讽于是惨案发生了…,False
3610000000000000.0,"http://ww2.sinaimg.cn/large/8d1cef2cgw1e73qsd5yopj20go0dbgmv.jpg|null
",四川大学生假期摆摊打工遭数名城管殴打致死网页链接一名利用假期卖菌的四川万源学生遭到数名城管殴打致死原因不明目前学生被迅速送往医院仍在昏迷马上要转往成都,四川 大学 学生 大学生 假期 摆摊 打工 遭数 名城 殴打 致死 网页 链接 一名 利用 假期 卖菌 四川 万源 学生 遭到 数 名城 殴打 致死 原因 不明 目前 学生 迅速 送往 医院 昏迷 马上 转往 成都,1,5,社会,无领域,四川大学生假期摆摊打工遭数名城管殴打致死网页链接一名利用假期卖菌的四川万源学生遭到数名城管殴打致死原因不明目前学生被迅速送往医院仍在昏迷马上要转往成都,False
3470000000000000.0,"http://ww4.sinaimg.cn/large/818e3421jw1dv17wzbdx9j.jpg|null
",上海西郊动物园小鹿被游客折掉鹿角,上海 西郊 动物 动物园 小鹿 游客 折掉 鹿角,1,9,社会,无领域,上海西郊动物园小鹿被游客折掉鹿角,False
